ticker,ff12,ff12_source,classification_confidence
VSH,6,legacy_symbols_with_sector,
VST,8,legacy_symbols_with_sector,
VSTD,9,legacy_symbols_with_sector,
VSTM,10,legacy_symbols_with_sector,
VTAK,10,legacy_symbols_with_sector,
VTEX,6,legacy_symbols_with_sector,
VTGN,10,legacy_symbols_with_sector,
VTOL,12,legacy_symbols_with_sector,
VTR,11,legacy_symbols_with_sector,
VTRS,10,legacy_symbols_with_sector,
VTSI,2,legacy_symbols_with_sector,
VTVT,10,legacy_symbols_with_sector,
VUZI,6,legacy_symbols_with_sector,
VVOS,10,legacy_symbols_with_sector,
VVV,4,legacy_symbols_with_sector,
VVX,12,legacy_symbols_with_sector,
VXRT,10,legacy_symbols_with_sector,
VYGR,10,legacy_symbols_with_sector,
VYNE,10,legacy_symbols_with_sector,
VYX,6,legacy_symbols_with_sector,
VZ,7,legacy_symbols_with_sector,
VZLA,12,legacy_symbols_with_sector,
W,9,legacy_symbols_with_sector,
WAB,3,legacy_symbols_with_sector,
WABC,11,legacy_symbols_with_sector,
WAFD,11,legacy_symbols_with_sector,
WAFDP,11,legacy_symbols_with_sector,
WAFU,12,legacy_symbols_with_sector,
WAL,11,legacy_symbols_with_sector,
WALD,5,legacy_symbols_with_sector,
WALDW,5,legacy_symbols_with_sector,
WASH,11,legacy_symbols_with_sector,
WAT,6,legacy_symbols_with_sector,
WATT,6,legacy_symbols_with_sector,
WAVE,8,legacy_symbols_with_sector,
WB,6,legacy_symbols_with_sector,
WBD,7,legacy_symbols_with_sector,
WBS,11,legacy_symbols_with_sector,
WBX,3,legacy_symbols_with_sector,
WCC,9,legacy_symbols_with_sector,
WCN,12,legacy_symbols_with_sector,
WD,11,legacy_symbols_with_sector,
WDAY,6,legacy_symbols_with_sector,
WDC,6,legacy_symbols_with_sector,
WDFC,5,legacy_symbols_with_sector,
WDH,11,legacy_symbols_with_sector,
WDI,12,legacy_symbols_with_sector,
WDS,4,legacy_symbols_with_sector,
WEAV,6,legacy_symbols_with_sector,
WEC,8,legacy_symbols_with_sector,
WELL,11,legacy_symbols_with_sector,
WEN,9,legacy_symbols_with_sector,
WERN,12,legacy_symbols_with_sector,
WES,8,legacy_symbols_with_sector,
WEST,1,legacy_symbols_with_sector,
WEX,12,legacy_symbols_with_sector,
WEYS,9,legacy_symbols_with_sector,
WF,11,legacy_symbols_with_sector,
WFC,11,legacy_symbols_with_sector,
WFCF,6,legacy_symbols_with_sector,
WFG,12,legacy_symbols_with_sector,
WFRD,3,legacy_symbols_with_sector,
WGO,2,legacy_symbols_with_sector,
WGS,10,legacy_symbols_with_sector,
WGSWW,10,legacy_symbols_with_sector,
WH,12,legacy_symbols_with_sector,
WHD,3,legacy_symbols_with_sector,
WHF,12,legacy_symbols_with_sector,
WHG,11,legacy_symbols_with_sector,
WHLR,11,legacy_symbols_with_sector,
WHLRD,11,legacy_symbols_with_sector,
WHLRL,11,legacy_symbols_with_sector,
WHLRP,11,legacy_symbols_with_sector,
WHR,2,legacy_symbols_with_sector,
WHWK,10,legacy_symbols_with_sector,
WILC,9,legacy_symbols_with_sector,
WIMI,6,legacy_symbols_with_sector,
WINA,9,legacy_symbols_with_sector,
WING,9,legacy_symbols_with_sector,
WINT,10,legacy_symbols_with_sector,
WIT,6,legacy_symbols_with_sector,
WIX,6,legacy_symbols_with_sector,
WK,6,legacy_symbols_with_sector,
WKC,9,legacy_symbols_with_sector,
WKEY,6,legacy_symbols_with_sector,
WKHS,2,legacy_symbols_with_sector,
WKSP,2,legacy_symbols_with_sector,
WLDN,12,legacy_symbols_with_sector,
WLDS,6,legacy_symbols_with_sector,
WLDSW,6,legacy_symbols_with_sector,
WLFC,9,legacy_symbols_with_sector,
WLK,5,legacy_symbols_with_sector,
WLKP,5,legacy_symbols_with_sector,
WLY,1,legacy_symbols_with_sector,
WLYB,1,legacy_symbols_with_sector,
WM,12,legacy_symbols_with_sector,
WMB,8,legacy_symbols_with_sector,
WMG,12,legacy_symbols_with_sector,
WMK,9,legacy_symbols_with_sector,
WMS,3,legacy_symbols_with_sector,
WMT,9,legacy_symbols_with_sector,
WNC,3,legacy_symbols_with_sector,
WNEB,11,legacy_symbols_with_sector,
WNW,7,legacy_symbols_with_sector,
WOLF,6,legacy_symbols_with_sector,
WOOF,9,legacy_symbols_with_sector,
WOR,3,legacy_symbols_with_sector,
WORX,6,legacy_symbols_with_sector,
WPC,11,legacy_symbols_with_sector,
WPM,12,legacy_symbols_with_sector,
WPP,12,legacy_symbols_with_sector,
WPRT,3,legacy_symbols_with_sector,
WRAP,3,legacy_symbols_with_sector,
WRB,11,legacy_symbols_with_sector,
WRBY,10,legacy_symbols_with_sector,
WRD,6,legacy_symbols_with_sector,
WRLD,11,legacy_symbols_with_sector,
WRN,12,legacy_symbols_with_sector,
WSBC,11,legacy_symbols_with_sector,
WSBF,11,legacy_symbols_with_sector,
WSC,12,legacy_symbols_with_sector,
WSFS,11,legacy_symbols_with_sector,
WSM,9,legacy_symbols_with_sector,
WSO,9,legacy_symbols_with_sector,
WSO-B,9,legacy_symbols_with_sector,
WSR,11,legacy_symbols_with_sector,
WST,10,legacy_symbols_with_sector,
WT,11,legacy_symbols_with_sector,
WTBA,11,legacy_symbols_with_sector,
WTFC,11,legacy_symbols_with_sector,
WTI,4,legacy_symbols_with_sector,
WTM,11,legacy_symbols_with_sector,
WTO,3,legacy_symbols_with_sector,
WTRG,8,legacy_symbols_with_sector,
WTS,3,legacy_symbols_with_sector,
WTTR,4,legacy_symbols_with_sector,
WTW,11,legacy_symbols_with_sector,
WU,12,legacy_symbols_with_sector,
WULF,11,legacy_symbols_with_sector,
WVE,10,legacy_symbols_with_sector,
WVVI,1,legacy_symbols_with_sector,
WVVIP,1,legacy_symbols_with_sector,
WW,9,legacy_symbols_with_sector,
WWD,3,legacy_symbols_with_sector,
WWR,12,legacy_symbols_with_sector,
WWW,1,legacy_symbols_with_sector,
WY,11,legacy_symbols_with_sector,
WYNN,12,legacy_symbols_with_sector,
WYY,6,legacy_symbols_with_sector,
XAGE,5,legacy_symbols_with_sector,
XAGEW,5,legacy_symbols_with_sector,
XAIR,10,legacy_symbols_with_sector,
XBIO,10,legacy_symbols_with_sector,
XBIT,10,legacy_symbols_with_sector,
XBPEW,12,legacy_symbols_with_sector,
XCUR,10,legacy_symbols_with_sector,
XEL,8,legacy_symbols_with_sector,
XELB,11,legacy_symbols_with_sector,
XENE,10,legacy_symbols_with_sector,
XERS,10,legacy_symbols_with_sector,
XFOR,10,legacy_symbols_with_sector,
XGN,10,legacy_symbols_with_sector,
XHR,12,legacy_symbols_with_sector,
XIFR,8,legacy_symbols_with_sector,
XLO,10,legacy_symbols_with_sector,
XMTR,12,legacy_symbols_with_sector,
XNCR,10,legacy_symbols_with_sector,
XNET,6,legacy_symbols_with_sector,
XOM,4,legacy_symbols_with_sector,
XOMA,10,legacy_symbols_with_sector,
XOMAO,10,legacy_symbols_with_sector,
XOMAP,10,legacy_symbols_with_sector,
XOS,2,legacy_symbols_with_sector,
XOSWW,2,legacy_symbols_with_sector,
XP,11,legacy_symbols_with_sector,
XPEL,3,legacy_symbols_with_sector,
XPER,6,legacy_symbols_with_sector,
XPEV,2,legacy_symbols_with_sector,
XPL,12,legacy_symbols_with_sector,
XPO,12,legacy_symbols_with_sector,
XPOF,12,legacy_symbols_with_sector,
XPON,6,legacy_symbols_with_sector,
XPRO,4,legacy_symbols_with_sector,
XRAY,10,legacy_symbols_with_sector,
XRN,11,legacy_symbols_with_sector,
XRTX,10,legacy_symbols_with_sector,
XRX,6,legacy_symbols_with_sector,
XTKG,6,legacy_symbols_with_sector,
XTLB,10,legacy_symbols_with_sector,
XTNT,10,legacy_symbols_with_sector,
XWEL,9,legacy_symbols_with_sector,
XWIN,2,legacy_symbols_with_sector,
XXII,1,legacy_symbols_with_sector,
XYF,11,legacy_symbols_with_sector,
XYL,3,legacy_symbols_with_sector,
XYZ,6,legacy_symbols_with_sector,
YALA,6,legacy_symbols_with_sector,
YCBD,5,legacy_symbols_with_sector,
YELP,9,legacy_symbols_with_sector,
YETI,1,legacy_symbols_with_sector,
YEXT,6,legacy_symbols_with_sector,
YHGJ,3,legacy_symbols_with_sector,
YI,9,legacy_symbols_with_sector,
YJ,9,legacy_symbols_with_sector,
YMM,6,legacy_symbols_with_sector,
YORW,8,legacy_symbols_with_sector,
YOU,6,legacy_symbols_with_sector,
YPF,4,legacy_symbols_with_sector,
YQ,12,legacy_symbols_with_sector,
YRD,11,legacy_symbols_with_sector,
YSG,5,legacy_symbols_with_sector,
YTRA,12,legacy_symbols_with_sector,
YUM,9,legacy_symbols_with_sector,
YUMC,9,legacy_symbols_with_sector,
YYAI,6,legacy_symbols_with_sector,
Z,12,legacy_symbols_with_sector,
ZBH,10,legacy_symbols_with_sector,
ZBRA,3,legacy_symbols_with_sector,
ZCMD,12,legacy_symbols_with_sector,
ZD,7,legacy_symbols_with_sector,
ZDGE,6,legacy_symbols_with_sector,
ZEO,12,legacy_symbols_with_sector,
ZEOWW,12,legacy_symbols_with_sector,
ZEPP,6,legacy_symbols_with_sector,
ZETA,6,legacy_symbols_with_sector,
ZG,12,legacy_symbols_with_sector,
ZGN,1,legacy_symbols_with_sector,
ZH,12,legacy_symbols_with_sector,
ZIM,12,legacy_symbols_with_sector,
ZION,11,legacy_symbols_with_sector,
ZIONP,11,legacy_symbols_with_sector,
ZIP,6,legacy_symbols_with_sector,
ZIVO,10,legacy_symbols_with_sector,
ZKIN,3,legacy_symbols_with_sector,
ZLAB,10,legacy_symbols_with_sector,
ZM,6,legacy_symbols_with_sector,
ZNB,12,legacy_symbols_with_sector,
ZNTL,10,legacy_symbols_with_sector,
ZS,6,legacy_symbols_with_sector,
ZSTK,10,legacy_symbols_with_sector,
ZTEK,5,legacy_symbols_with_sector,
ZTO,12,legacy_symbols_with_sector,
ZTS,10,legacy_symbols_with_sector,
ZUMZ,9,legacy_symbols_with_sector,
ZURA,10,legacy_symbols_with_sector,
ZVIA,1,legacy_symbols_with_sector,
ZVRA,10,legacy_symbols_with_sector,
ZVSA,10,legacy_symbols_with_sector,
ZWS,3,legacy_symbols_with_sector,
ZYME,10,legacy_symbols_with_sector,
ZYXIQ,10,legacy_symbols_with_sector,
