symbol,first_snapshot_year,latest_snapshot_year,sources,asset_types,statuses,alpha_vantage_symbol,yahoo_symbol_candidate,local_symbol_candidate,symbol_suffix_type,needs_symbol_validation
BGRN,2018,2022,alpha_vantage_listing_status,ETF,Active,BGRN,BGRN,BGRN,plain,False
BGT,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,BGT,BGT,BGT,plain,False
BGX,2011,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,BGX,BGX,BGX,plain,False
BGY,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,BGY,BGY,BGY,plain,False
BHK,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,BHK,BHK,BHK,plain,False
BHL,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BHL,BHL,BHL,plain,False
BHV,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,BHV,BHV,BHV,plain,False
BIB,2010,2022,alpha_vantage_listing_status,ETF,Active,BIB,BIB,BIB,plain,False
BIBL,2017,2022,alpha_vantage_listing_status,ETF,Active,BIBL,BIBL,BIBL,plain,False
BICK,2010,2022,alpha_vantage_listing_status,ETF,Active,BICK,BICK,BICK,plain,False
BIDS,2021,2022,alpha_vantage_listing_status,ETF,Active,BIDS,BIDS,BIDS,plain,False
BIE,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BIE,BIE,BIE,plain,False
BIF,2010,2021,alpha_vantage_listing_status,ETF,Active,BIF,BIF,BIF,plain,False
BIGD,2016,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BIGD,BIGD,BIGD,plain,False
BIGY,2021,2022,alpha_vantage_listing_status,ETF,Active,BIGY,BIGY,BIGY,plain,False
BIK,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BIK,BIK,BIK,plain,False
BIKR,2018,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BIKR,BIKR,BIKR,plain,False
BIL,2010,2022,alpha_vantage_listing_status,ETF,Active,BIL,BIL,BIL,plain,False
BILS,2020,2022,alpha_vantage_listing_status,ETF,Active,BILS,BILS,BILS,plain,False
BIS,2010,2022,alpha_vantage_listing_status,ETF,Active,BIS,BIS,BIS,plain,False
BIT,2013,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,BIT,BIT,BIT,plain,False
BITE,2016,2022,alpha_vantage_listing_status,ETF|Stock,Active|Delisted,BITE,BITE,BITE,plain,False
BITI,2016,2022,alpha_vantage_listing_status,ETF|Stock,Active|Delisted,BITI,BITI,BITI,plain,False
BITO,2021,2022,alpha_vantage_listing_status,ETF,Active,BITO,BITO,BITO,plain,False
BITQ,2021,2022,alpha_vantage_listing_status,ETF,Active,BITQ,BITQ,BITQ,plain,False
BITS,2021,2022,alpha_vantage_listing_status,ETF,Active,BITS,BITS,BITS,plain,False
BIV,2010,2022,alpha_vantage_listing_status,ETF,Active,BIV,BIV,BIV,plain,False
BIZD,2013,2022,alpha_vantage_listing_status,ETF,Active,BIZD,BIZD,BIZD,plain,False
BJAN,2019,2022,alpha_vantage_listing_status,ETF,Active,BJAN,BJAN,BJAN,plain,False
BJUL,2018,2022,alpha_vantage_listing_status,ETF,Active,BJUL,BJUL,BJUL,plain,False
BJUN,2019,2022,alpha_vantage_listing_status,ETF,Active,BJUN,BJUN,BJUN,plain,False
BJZ,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BJZ,BJZ,BJZ,plain,False
BKAG,2020,2022,alpha_vantage_listing_status,ETF,Active,BKAG,BKAG,BKAG,plain,False
BKC,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BKC,BKC,BKC,plain,False
BKCH,2019,2022,alpha_vantage_listing_status,ETF,Active|Delisted,BKCH,BKCH,BKCH,plain,False
BKCI,2021,2022,alpha_vantage_listing_status,ETF,Active,BKCI,BKCI,BKCI,plain,False
BKEM,2020,2022,alpha_vantage_listing_status,ETF,Active,BKEM,BKEM,BKEM,plain,False
BKES,2021,2022,alpha_vantage_listing_status,ETF,Active,BKES,BKES,BKES,plain,False
BKF,2010,2022,alpha_vantage_listing_status,ETF,Active,BKF,BKF,BKF,plain,False
BKGI,2022,2022,alpha_vantage_listing_status,ETF,Active,BKGI,BKGI,BKGI,plain,False
BKHY,2020,2022,alpha_vantage_listing_status,ETF,Active,BKHY,BKHY,BKHY,plain,False
BKIE,2020,2022,alpha_vantage_listing_status,ETF,Active,BKIE,BKIE,BKIE,plain,False
BKIS,2021,2022,alpha_vantage_listing_status,ETF,Active,BKIS,BKIS,BKIS,plain,False
BKK,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BKK,BKK,BKK,plain,False
BKLC,2020,2022,alpha_vantage_listing_status,ETF,Active,BKLC,BKLC,BKLC,plain,False
BKLN,2011,2022,alpha_vantage_listing_status,ETF,Active,BKLN,BKLN,BKLN,plain,False
BKMC,2020,2022,alpha_vantage_listing_status,ETF,Active,BKMC,BKMC,BKMC,plain,False
BKN,2010,2022,alpha_vantage_listing_status,ETF,Active,BKN,BKN,BKN,plain,False
BKSB,2020,2022,alpha_vantage_listing_status,ETF,Active,BKSB,BKSB,BKSB,plain,False
BKSE,2020,2022,alpha_vantage_listing_status,ETF,Active,BKSE,BKSE,BKSE,plain,False
BKT,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,BKT,BKT,BKT,plain,False
BKUI,2021,2022,alpha_vantage_listing_status,ETF,Active,BKUI,BKUI,BKUI,plain,False
BKUS,2021,2022,alpha_vantage_listing_status,ETF,Active,BKUS,BKUS,BKUS,plain,False
BLCN,2018,2022,alpha_vantage_listing_status,ETF,Active,BLCN,BLCN,BLCN,plain,False
BLDG,2020,2022,alpha_vantage_listing_status,ETF,Active,BLDG,BLDG,BLDG,plain,False
BLE,2010,2022,alpha_vantage_listing_status,ETF,Active,BLE,BLE,BLE,plain,False
BLES,2017,2022,alpha_vantage_listing_status,ETF,Active,BLES,BLES,BLES,plain,False
BLH,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BLH,BLH,BLH,plain,False
BLHY,2016,2022,alpha_vantage_listing_status,ETF,Active,BLHY,BLHY,BLHY,plain,False
BLJ,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BLJ,BLJ,BLJ,plain,False
BLKC,2021,2022,alpha_vantage_listing_status,ETF,Active,BLKC,BLKC,BLKC,plain,False
BLLD,2022,2022,alpha_vantage_listing_status,ETF,Active,BLLD,BLLD,BLLD,plain,False
BLNG,2011,2022,alpha_vantage_listing_status,ETF|Stock,Active|Delisted,BLNG,BLNG,BLNG,plain,False
BLOK,2018,2022,alpha_vantage_listing_status,ETF,Active,BLOK,BLOK,BLOK,plain,False
BLV,2010,2022,alpha_vantage_listing_status,ETF,Active,BLV,BLV,BLV,plain,False
BLW,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,BLW,BLW,BLW,plain,False
BMAR,2020,2022,alpha_vantage_listing_status,ETF,Active,BMAR,BMAR,BMAR,plain,False
BMAY,2020,2022,alpha_vantage_listing_status,ETF,Active,BMAY,BMAY,BMAY,plain,False
BME,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,BME,BME,BME,plain,False
BMED,2020,2022,alpha_vantage_listing_status,ETF,Active,BMED,BMED,BMED,plain,False
BMLA,2016,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BMLA,BMLA,BMLA,plain,False
BMVP,2010,2022,alpha_vantage_listing_status,ETF,Active,BMVP,BMVP,BMVP,plain,False
BND,2010,2022,alpha_vantage_listing_status,ETF,Active,BND,BND,BND,plain,False
BNDC,2016,2022,alpha_vantage_listing_status,ETF,Active,BNDC,BNDC,BNDC,plain,False
BNDD,2021,2022,alpha_vantage_listing_status,ETF,Active,BNDD,BNDD,BNDD,plain,False
BNDI,2022,2022,alpha_vantage_listing_status,ETF,Active,BNDI,BNDI,BNDI,plain,False
BNDS,2010,2022,alpha_vantage_listing_status,ETF,Active,BNDS,BNDS,BNDS,plain,False
BNDW,2018,2022,alpha_vantage_listing_status,ETF,Active,BNDW,BNDW,BNDW,plain,False
BNDX,2013,2022,alpha_vantage_listing_status,ETF,Active,BNDX,BNDX,BNDX,plain,False
BNE,2020,2022,alpha_vantage_listing_status,ETF,Active,BNE,BNE,BNE,plain,False
BNGE,2022,2022,alpha_vantage_listing_status,ETF,Active,BNGE,BNGE,BNGE,plain,False
BNJ,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF|Stock,Active,BNJ,BNJ,BNJ,plain,False
BNKD,2019,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,BNKD,BNKD,BNKD,plain,False
BNKO,2019,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BNKO,BNKO,BNKO,plain,False
BNKU,2019,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,BNKU,BNKU,BNKU,plain,False
BNKZ,2019,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BNKZ,BNKZ,BNKZ,plain,False
BNO,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,BNO,BNO,BNO,plain,False
BNOV,2019,2022,alpha_vantage_listing_status,ETF,Active,BNOV,BNOV,BNOV,plain,False
BNY,2010,2022,alpha_vantage_listing_status,ETF,Active,BNY,BNY,BNY,plain,False
BOAT,2021,2022,alpha_vantage_listing_status,ETF,Active,BOAT,BOAT,BOAT,plain,False
BOB,2021,2021,alpha_vantage_listing_status,ETF,Active,BOB,BOB,BOB,plain,False
BOCT,2018,2022,alpha_vantage_listing_status,ETF,Active,BOCT,BOCT,BOCT,plain,False
BOE,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,BOE,BOE,BOE,plain,False
BOI,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BOI,BOI,BOI,plain,False
BOIL,2011,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,BOIL,BOIL,BOIL,plain,False
BOND,2012,2022,alpha_vantage_listing_status,ETF,Active,BOND,BOND,BOND,plain,False
BOON,2018,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BOON,BOON,BOON,plain,False
BOSS,2017,2022,alpha_vantage_listing_status,ETF,Active,BOSS,BOSS,BOSS,plain,False
BOTZ,2016,2022,alpha_vantage_listing_status,ETF,Active,BOTZ,BOTZ,BOTZ,plain,False
BOUT,2018,2022,alpha_vantage_listing_status,ETF,Active,BOUT,BOUT,BOUT,plain,False
BOXL,2017,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,BOXL,BOXL,BOXL,plain,False
BOXX,2022,2022,alpha_vantage_listing_status,ETF,Active,BOXX,BOXX,BOXX,plain,False
BPAY,2022,2022,alpha_vantage_listing_status,ETF,Active,BPAY,BPAY,BPAY,plain,False
BPK,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BPK,BPK,BPK,plain,False
BQH,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BQH,BQH,BQH,plain,False
BRAF,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BRAF,BRAF,BRAF,plain,False
BRAQ,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BRAQ,BRAQ,BRAQ,plain,False
BRAZ,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BRAZ,BRAZ,BRAZ,plain,False
BRF,2010,2022,alpha_vantage_listing_status,ETF,Active,BRF,BRF,BRF,plain,False
BRGL,2017,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BRGL,BRGL,BRGL,plain,False
BRKY,2022,2022,alpha_vantage_listing_status,ETF,Active,BRKY,BRKY,BRKY,plain,False
BRLN,2022,2022,alpha_vantage_listing_status,ETF,Active,BRLN,BRLN,BRLN,plain,False
BRNY,2022,2022,alpha_vantage_listing_status,ETF,Active,BRNY,BRNY,BRNY,plain,False
BRZS,2013,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BRZS,BRZS,BRZS,plain,False
BRZU,2013,2022,alpha_vantage_listing_status,ETF,Active,BRZU,BRZU,BRZU,plain,False
BSAE,2018,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BSAE,BSAE,BSAE,plain,False
BSBE,2018,2021,alpha_vantage_listing_status,ETF,Active,BSBE,BSBE,BSBE,plain,False
BSCE,2010,2022,alpha_vantage_listing_status,ETF,Active|Delisted,BSCE,BSCE,BSCE,plain,False
BSCF,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BSCF,BSCF,BSCF,plain,False
BSCG,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BSCG,BSCG,BSCG,plain,False
BSCH,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BSCH,BSCH,BSCH,plain,False
BSCI,2012,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BSCI,BSCI,BSCI,plain,False
BSCJ,2012,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BSCJ,BSCJ,BSCJ,plain,False
BSCK,2012,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BSCK,BSCK,BSCK,plain,False
BSCL,2013,2022,alpha_vantage_listing_status,ETF,Active,BSCL,BSCL,BSCL,plain,False
BSCM,2013,2021,alpha_vantage_listing_status,ETF,Active,BSCM,BSCM,BSCM,plain,False
BSCN,2014,2022,alpha_vantage_listing_status,ETF,Active,BSCN,BSCN,BSCN,plain,False
BSCO,2014,2022,alpha_vantage_listing_status,ETF,Active,BSCO,BSCO,BSCO,plain,False
BSCP,2015,2022,alpha_vantage_listing_status,ETF,Active,BSCP,BSCP,BSCP,plain,False
BSCQ,2016,2022,alpha_vantage_listing_status,ETF,Active,BSCQ,BSCQ,BSCQ,plain,False
BSCR,2017,2022,alpha_vantage_listing_status,ETF,Active,BSCR,BSCR,BSCR,plain,False
BSCS,2018,2022,alpha_vantage_listing_status,ETF,Active,BSCS,BSCS,BSCS,plain,False
BSCT,2019,2022,alpha_vantage_listing_status,ETF,Active,BSCT,BSCT,BSCT,plain,False
BSCU,2020,2022,alpha_vantage_listing_status,ETF,Active,BSCU,BSCU,BSCU,plain,False
BSCV,2021,2022,alpha_vantage_listing_status,ETF,Active,BSCV,BSCV,BSCV,plain,False
BSCW,2022,2022,alpha_vantage_listing_status,ETF,Active,BSCW,BSCW,BSCW,plain,False
BSD,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BSD,BSD,BSD,plain,False
BSDE,2018,2022,alpha_vantage_listing_status,ETF,Active,BSDE,BSDE,BSDE,plain,False
BSE,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BSE,BSE,BSE,plain,False
BSEA,2021,2022,alpha_vantage_listing_status,ETF,Active,BSEA,BSEA,BSEA,plain,False
BSEP,2019,2022,alpha_vantage_listing_status,ETF,Active,BSEP,BSEP,BSEP,plain,False
BSJE,2011,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BSJE,BSJE,BSJE,plain,False
BSJF,2011,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BSJF,BSJF,BSJF,plain,False
BSJG,2012,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BSJG,BSJG,BSJG,plain,False
BSJH,2012,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BSJH,BSJH,BSJH,plain,False
BSJI,2012,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BSJI,BSJI,BSJI,plain,False
BSJJ,2013,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BSJJ,BSJJ,BSJJ,plain,False
BSJK,2013,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BSJK,BSJK,BSJK,plain,False
BSJL,2014,2021,alpha_vantage_listing_status,ETF,Active,BSJL,BSJL,BSJL,plain,False
BSJM,2014,2021,alpha_vantage_listing_status,ETF,Active,BSJM,BSJM,BSJM,plain,False
BSJN,2015,2022,alpha_vantage_listing_status,ETF,Active,BSJN,BSJN,BSJN,plain,False
BSJO,2016,2022,alpha_vantage_listing_status,ETF,Active,BSJO,BSJO,BSJO,plain,False
BSJP,2017,2022,alpha_vantage_listing_status,ETF,Active,BSJP,BSJP,BSJP,plain,False
BSJQ,2018,2022,alpha_vantage_listing_status,ETF,Active,BSJQ,BSJQ,BSJQ,plain,False
BSJR,2019,2022,alpha_vantage_listing_status,ETF,Active,BSJR,BSJR,BSJR,plain,False
BSJS,2020,2022,alpha_vantage_listing_status,ETF,Active,BSJS,BSJS,BSJS,plain,False
BSJT,2021,2022,alpha_vantage_listing_status,ETF,Active,BSJT,BSJT,BSJT,plain,False
BSJU,2022,2022,alpha_vantage_listing_status,ETF,Active,BSJU,BSJU,BSJU,plain,False
BSL,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,BSL,BSL,BSL,plain,False
BSML,2019,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BSML,BSML,BSML,plain,False
BSMM,2019,2021,alpha_vantage_listing_status,ETF,Active,BSMM,BSMM,BSMM,plain,False
BSMN,2019,2022,alpha_vantage_listing_status,ETF,Active,BSMN,BSMN,BSMN,plain,False
BSMO,2019,2022,alpha_vantage_listing_status,ETF,Active,BSMO,BSMO,BSMO,plain,False
BSMP,2019,2022,alpha_vantage_listing_status,ETF,Active,BSMP,BSMP,BSMP,plain,False
BSMQ,2019,2022,alpha_vantage_listing_status,ETF,Active,BSMQ,BSMQ,BSMQ,plain,False
BSMR,2019,2022,alpha_vantage_listing_status,ETF,Active,BSMR,BSMR,BSMR,plain,False
BSMS,2019,2022,alpha_vantage_listing_status,ETF,Active,BSMS,BSMS,BSMS,plain,False
BSMT,2019,2022,alpha_vantage_listing_status,ETF,Active,BSMT,BSMT,BSMT,plain,False
BSMU,2020,2022,alpha_vantage_listing_status,ETF,Active,BSMU,BSMU,BSMU,plain,False
BSMV,2021,2022,alpha_vantage_listing_status,ETF,Active,BSMV,BSMV,BSMV,plain,False
BST,2014,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,BST,BST,BST,plain,False
BSTP,2022,2022,alpha_vantage_listing_status,ETF,Active,BSTP,BSTP,BSTP,plain,False
BSV,2010,2022,alpha_vantage_listing_status,ETF,Active,BSV,BSV,BSV,plain,False
BSWN,2016,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BSWN,BSWN,BSWN,plain,False
BTA,2010,2022,alpha_vantage_listing_status,ETF,Active,BTA,BTA,BTA,plain,False
BTAL,2011,2022,alpha_vantage_listing_status,ETF,Active,BTAL,BTAL,BTAL,plain,False
BTCR,2021,2022,alpha_vantage_listing_status,ETF,Active,BTCR,BTCR,BTCR,plain,False
BTEC,2016,2022,alpha_vantage_listing_status,ETF,Active,BTEC,BTEC,BTEC,plain,False
BTEK,2020,2022,alpha_vantage_listing_status,ETF,Active,BTEK,BTEK,BTEK,plain,False
BTF,2021,2022,alpha_vantage_listing_status,ETF,Active,BTF,BTF,BTF,plain,False
BTO,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,BTO,BTO,BTO,plain,False
BTT,2012,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,BTT,BTT,BTT,plain,False
BTZ,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,BTZ,BTZ,BTZ,plain,False
BUCK,2022,2022,alpha_vantage_listing_status,ETF,Active,BUCK,BUCK,BUCK,plain,False
BUDX,2021,2021,alpha_vantage_listing_status,ETF,Active,BUDX,BUDX,BUDX,plain,False
BUFB,2022,2022,alpha_vantage_listing_status,ETF,Active,BUFB,BUFB,BUFB,plain,False
BUFD,2021,2022,alpha_vantage_listing_status,ETF,Active,BUFD,BUFD,BUFD,plain,False
BUFF,2015,2022,alpha_vantage_listing_status,ETF|Stock,Active|Delisted,BUFF,BUFF,BUFF,plain,False
BUFG,2021,2022,alpha_vantage_listing_status,ETF,Active,BUFG,BUFG,BUFG,plain,False
BUFQ,2022,2022,alpha_vantage_listing_status,ETF,Active,BUFQ,BUFQ,BUFQ,plain,False
BUFR,2020,2022,alpha_vantage_listing_status,ETF,Active,BUFR,BUFR,BUFR,plain,False
BUFT,2021,2022,alpha_vantage_listing_status,ETF,Active,BUFT,BUFT,BUFT,plain,False
BUG,2019,2022,alpha_vantage_listing_status,ETF,Active,BUG,BUG,BUG,plain,False
BUI,2011,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,BUI,BUI,BUI,plain,False
BUL,2019,2022,alpha_vantage_listing_status,ETF,Active,BUL,BUL,BUL,plain,False
BULD,2022,2022,alpha_vantage_listing_status,ETF,Active,BULD,BULD,BULD,plain,False
BUND,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BUND,BUND,BUND,plain,False
BUNL,2016,2021,alpha_vantage_listing_status,ETF,Delisted,BUNL,BUNL,BUNL,plain,False
BUNT,2016,2021,alpha_vantage_listing_status,ETF,Delisted,BUNT,BUNT,BUNT,plain,False
BUY,2017,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BUY,BUY,BUY,plain,False
BUYN,2017,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BUYN,BUYN,BUYN,plain,False
BUYW,2022,2022,alpha_vantage_listing_status,ETF,Active,BUYW,BUYW,BUYW,plain,False
BUYZ,2020,2022,alpha_vantage_listing_status,ETF,Active,BUYZ,BUYZ,BUYZ,plain,False
BUZ,2016,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BUZ,BUZ,BUZ,plain,False
BUZZ,2021,2022,alpha_vantage_listing_status,ETF,Active,BUZZ,BUZZ,BUZZ,plain,False
BVAL,2017,2022,alpha_vantage_listing_status,ETF,Active,BVAL,BVAL,BVAL,plain,False
BWEB,2022,2022,alpha_vantage_listing_status,ETF,Active,BWEB,BWEB,BWEB,plain,False
BWG,2012,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,BWG,BWG,BWG,plain,False
BWV,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BWV,BWV,BWV,plain,False
BWX,2010,2022,alpha_vantage_listing_status,ETF,Active,BWX,BWX,BWX,plain,False
BWZ,2010,2022,alpha_vantage_listing_status,ETF,Active,BWZ,BWZ,BWZ,plain,False
BXMX,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,BXMX,BXMX,BXMX,plain,False
BXUB,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BXUB,BXUB,BXUB,plain,False
BXUC,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BXUC,BXUC,BXUC,plain,False
BYLD,2014,2022,alpha_vantage_listing_status,ETF,Active,BYLD,BYLD,BYLD,plain,False
BYM,2010,2022,alpha_vantage_listing_status,ETF,Active,BYM,BYM,BYM,plain,False
BYOB,2019,2022,alpha_vantage_listing_status,ETF,Active,BYOB,BYOB,BYOB,plain,False
BYRE,2022,2022,alpha_vantage_listing_status,ETF,Active,BYRE,BYRE,BYRE,plain,False
BYTE,2021,2022,alpha_vantage_listing_status,ETF,Active,BYTE,BYTE,BYTE,plain,False
BZF,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BZF,BZF,BZF,plain,False
BZM,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,BZM,BZM,BZM,plain,False
BZQ,2010,2022,alpha_vantage_listing_status,ETF,Active,BZQ,BZQ,BZQ,plain,False
CACG,2017,2022,alpha_vantage_listing_status,ETF,Active,CACG,CACG,CACG,plain,False
CAD,2011,2021,alpha_vantage_listing_status,ETF,Active|Delisted,CAD,CAD,CAD,plain,False
CAF,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,CAF,CAF,CAF,plain,False
CAFE,2011,2021,alpha_vantage_listing_status,ETF,Active|Delisted,CAFE,CAFE,CAFE,plain,False
CALF,2017,2022,alpha_vantage_listing_status,ETF,Active,CALF,CALF,CALF,plain,False
CANC,2021,2022,alpha_vantage_listing_status,ETF,Active,CANC,CANC,CANC,plain,False
CANE,2011,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,CANE,CANE,CANE,plain,False
CAPD,2012,2021,alpha_vantage_listing_status,ETF,Active,CAPD,CAPD,CAPD,plain,False
CAPE,2022,2022,alpha_vantage_listing_status,ETF,Active,CAPE,CAPE,CAPE,plain,False
CAPX,2016,2021,alpha_vantage_listing_status,ETF,Active|Delisted,CAPX,CAPX,CAPX,plain,False
CARY,2022,2022,alpha_vantage_listing_status,ETF,Active,CARY,CARY,CARY,plain,False
CARZ,2011,2022,alpha_vantage_listing_status,ETF,Active,CARZ,CARZ,CARZ,plain,False
CATH,2016,2022,alpha_vantage_listing_status,ETF,Active,CATH,CATH,CATH,plain,False
CBA,2013,2021,alpha_vantage_listing_status,ETF,Active|Delisted,CBA,CBA,CBA,plain,False
CBH,2017,2022,alpha_vantage_listing_status,ETF,Active,CBH,CBH,CBH,plain,False
CBLS,2020,2022,alpha_vantage_listing_status,ETF,Active,CBLS,CBLS,CBLS,plain,False
CBON,2014,2022,alpha_vantage_listing_status,ETF,Active,CBON,CBON,CBON,plain,False
CBSE,2020,2022,alpha_vantage_listing_status,ETF,Active,CBSE,CBSE,CBSE,plain,False
CBTG,2020,2021,alpha_vantage_listing_status,ETF,Active,CBTG,CBTG,CBTG,plain,False
CCD,2015,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,CCD,CCD,CCD,plain,False
CCIF,2019,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,CCIF,CCIF,CCIF,plain,False
CCON,2020,2021,alpha_vantage_listing_status,ETF,Active|Delisted,CCON,CCON,CCON,plain,False
CCOR,2017,2022,alpha_vantage_listing_status,ETF,Active,CCOR,CCOR,CCOR,plain,False
CCRV,2020,2022,alpha_vantage_listing_status,ETF,Active,CCRV,CCRV,CCRV,plain,False
CCSO,2022,2022,alpha_vantage_listing_status,ETF,Active,CCSO,CCSO,CCSO,plain,False
CCX,2016,2021,alpha_vantage_listing_status,ETF,Active|Delisted,CCX,CCX,CCX,plain,False
CCXE,2010,2021,alpha_vantage_listing_status,ETF,Active|Delisted,CCXE,CCXE,CCXE,plain,False
CDC,2014,2022,alpha_vantage_listing_status,ETF,Active,CDC,CDC,CDC,plain,False
CDL,2015,2022,alpha_vantage_listing_status,ETF,Active,CDL,CDL,CDL,plain,False
CDX,2022,2022,alpha_vantage_listing_status,ETF,Active,CDX,CDX,CDX,plain,False
CEE,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,CEE,CEE,CEE,plain,False
CEF,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,CEF,CEF,CEF,plain,False
CEFA,2020,2022,alpha_vantage_listing_status,ETF,Active,CEFA,CEFA,CEFA,plain,False
CEFL,2014,2021,alpha_vantage_listing_status,ETF,Active|Delisted,CEFL,CEFL,CEFL,plain,False
CEFS,2017,2022,alpha_vantage_listing_status,ETF,Active,CEFS,CEFS,CEFS,plain,False
CEFZ,2019,2022,alpha_vantage_listing_status,ETF,Active,CEFZ,CEFZ,CEFZ,plain,False
CEM,2010,2022,alpha_vantage_listing_status,ETF,Active,CEM,CEM,CEM,plain,False
CEMB,2012,2022,alpha_vantage_listing_status,ETF,Active,CEMB,CEMB,CEMB,plain,False
CEN,2013,2022,alpha_vantage_listing_status,ETF,Active,CEN,CEN,CEN,plain,False
CET,2010,2026,alpha_vantage_listing_status|runtime_symbols_txt,ETF,Active,CET,CET,CET,plain,False
